,Code,Year,Deaths - Self-harm - Sex: Both - Age: Age-standardized (Rate),Prevalence - Substance use disorders - Sex: Both - Age: Age-standardized (Percent),$1.90 per day - share of population below poverty line,Deaths - Cause: All causes - Risk: Air pollution - Sex: Both - Age: Age-standardized (Percent),Prevalence of undernourishment (% of population),"Primary completion rate, total (% of relevant age group)",Human rights protection,GDP per capita (constant 2010 US$)
,AFG,1990,8.277699003635970,0.8841007545418900,0.46452780000000000,21.32844596451760,47.8,16.6569995880127,0.829404647601684,330.303494438021
,AFG,1991,8.174310315952890,0.87724924401529,0.4079184000000000,21.01177026364610,45.7,17.8807601928711,0.87802282118028,343.080889731082
,AFG,1992,8.13917424731246,0.87272001058492,0.46452780000000000,21.19281019672430,40.7,19.6528396606445,0.934646783875643,333.216617124072
,AFG,1993,8.231295488124770,0.8679610798471900,0.534846,21.36716938747400,38.1,26.3732395172119,0.966189939487404,357.234761652514
,AFG,1994,8.362751431578120,0.8632745858460200,0.534846,21.09481091340310,36.2,32.7061195373535,1.00939617763526,365.284370559754
,AFG,1995,8.40856775489316,0.8593211472320800,0.46452780000000000,21.27591591329160,33.5,17.8910293579102,1.09088970697979,405.548889275729
,AFG,1996,8.46215542127495,0.85627241601339,0.5067833000000000,21.47493203218960,30,18.5706005096436,1.12997888325667,412.014212359158
,AFG,1997,8.528772522697760,0.8530972893112300,0.7408011,21.37542823263380,26.4,27.5751705169678,1.18147116907192,488.300371326933
,AFG,1998,8.580934007423490,0.8508815446336000,0.46452780000000000,20.63807572149900,24.9,80.4950408935547,1.22047707333003,543.302967401909
,AFG,1999,8.6994217377016,0.84868500757154,0.9605859,21.55497368198210,24.1,84.4149475097656,1.22427045085192,528.736683125618
,AFG,2000,8.792294945064450,0.84789174100523,5.227661,21.49746283035900,25,85.6253280639648,1.24981024723047,576.190088453246
,AFG,2001,8.84801106572646,0.85200793560944,7.2923730000000000,21.42048576480180,27.2,91.5860900878906,1.23736282549177,587.565035491396
,AFG,2002,8.466522071001330,0.86369612861049,4.572057,21.26885115152710,26.5,96.5826873779297,1.21183242562073,583.656017892664
,AFG,2003,8.36898049724528,0.8783045949757400,3.349108,21.66512206921030,26.4,96.3939437866211,1.2090207811098,574.18411426293
,AFG,2004,8.324784451626890,0.8940626975399600,1.482852,21.64842946939850,25.8,94.4481735229492,1.23186214635731,571.075388473724
,AFG,2005,8.122661202778390,0.90779562822871,0.9206690000000000,21.38672711927330,27.5,93.4377975463867,1.28686936480078,571.445240851978
,AFG,2006,7.952672842361880,0.91998333308515,2.9078620000000000,21.03862285768130,28.9,96.1924133300781,1.32451058150042,564.617039478352
,AFG,2007,7.726577091582850,0.93441067571246,3.787914,20.7148149726242,29.9,92.3935928344727,1.33717048724289,573.287505805589
,AFG,2008,7.54717776976214,0.94620064523148,3.426732,20.4908225427027,32.2205153874328,91.0514907836914,1.31278709707748,549.391787084908
,AFG,2009,7.3458608097446700,0.95812737029584,2.600918,20.26510342906110,31.4802279358008,88.8362426757813,1.27011430690534,1180.42537071196
,AFG,2010,7.16764165315723,0.96591769416854,2.036262,19.98843697691670,31.022045520132,92.9826583862305,1.18814227443856,1163.43240111156
,AFG,2011,6.985272066434890,0.97087152179682,1.570843,19.77524279648820,29.6545808162753,98.6721267700195,1.08749526961392,1218.76417454783
,AFG,2012,6.813385286035000,0.97368777430406,1.1170150000000000,19.50155953398490,28.159944087463,89.539176940918,0.936847250954406,1255.98604793435
,AFG,2013,6.653602341423530,0.97592989217804,1.052985,19.308681955120300,26.9071225919731,100.984718322754,0.731371296022973,1290.7499065591
,AFG,2014,6.51997690069489,0.97904187078084,0.8605271000000000,18.80734853642890,26.4826540776933,98.8615875244141,0.573860126283846,1327.68639335964
,AFG,2015,6.43100515500037,0.98381865577176,0.6383999000000000,18.37784684961890,25.8639871662876,99.8815536499023,0.300519630951572,1345.55184526165
,AFG,2016,6.3595413475658500,1.00019259581111,0.4377521,17.94432802942950,25.1187409611417,101.983703613281,0.0776102338030143,1386.34265237333
,AFG,2017,6.293208437435730,1.01325705433394,0.3136496,17.9841465508027,24.3589553034224,101.537857055664,-0.108085032203207,1404.13427181912
,AFG,2018,6.217334166886480,0.9933036486089,0.4209161,16.52769831104530,23.7875327194458,103.322746276855,-0.186596095300885,1437.11989273567
,AFG,2019,6.125510704626790,0.94370379031949,0.6054053,16.60950424006980,23.2247518219503,41.5880699157715,-0.283403193171459,1465.7903680946
,,1990,11.67915152752860,1.55256875130136,0.6872971,13.6470125280168,22.0370173724268,43.5527496337891,-0.396011987676893,1497.95048389396
,,1991,11.627742648514900,1.55589893282196,0.8497544000000000,13.514797614062100,21.1512992539616,45.9229888916016,-0.673305318673375,1488.12184153735
,,1992,11.705647423698200,1.55539335722225,1.213316,13.38609955148850,20.5208451670575,51.5357398986816,-2.53583590092065,1510.57166018879
,,1993,11.576709270029800,1.55298304016827,1.5808970000000000,13.19177755645440,20.732365182248,57.6917114257813,-3.255680799591,1553.32737512181
,,1994,11.590048227211900,1.55233798908583,1.1267560000000000,12.29798065007130,20.7554998766639,60.8581504821777,-3.40928025193511,1530.41345338711
,,1995,11.574288740846300,1.55270976150521,0.858683,12.7826103446972,20.736904337499,63.4765586853027,-3.45953438638239,1522.88819579245
,,1996,11.513467138364500,1.55431819300297,1.2665470000000000,12.56967907624000,16.0668301187771,63.320930480957,-3.42909539358442,1490.08405082419
,,1997,11.685931724498500,1.55447992935798,1.13801,12.41529805233130,15.6966549525367,62.8287391662598,-3.37731563462258,1471.00148023238
,,1998,11.7665746983346,1.55279752675343,0.8687419,12.29382158942530,15.2247844068624,66.7112426757813,-3.26049099864228,1473.886289707
,,1999,11.6798870265237,1.54986493748674,2.514638,12.14979042174550,14.642817090245,68.1220474243164,-3.24787937176349,1513.00350797863
,,2000,11.643996216582900,1.5454598941651700,2.743073,12.06093149324760,13.8637023508933,70.5637588500977,-3.14785250778575,1530.79493455797
,,2001,11.50371879894390,1.53965344662688,2.167922,11.99288288471980,13.2973842891384,74.8833312988281,-2.8993099939846,1489.74752293498
,,2002,11.439628185226800,1.53284753649142,1.807305,11.928427760726900,12.8012641527916,88.4149169921875,-2.6834876503506,1444.41062290265
,,2003,11.399365687049700,1.52513062348283,1.269205,11.8318035024955,12.6088408708634,72.6389236450195,-2.20778221006149,1453.16875869718
,,2004,11.278981910980300,1.51714353866564,1.942159,11.81802873451630,12.357631459211,74.5969314575195,-1.95610066581104,1406.64484062981
,,2005,11.102732997015900,1.50916827434113,3.6121020000000000,11.85531882897360,12.1869441030613,75.6287078857422,-1.88543746580651,1390.31129034911
,,2006,10.95195898632260,1.50513757580944,6.250913,11.98600190464920,12.0195465010047,78.5259170532227,-1.83285389974102,1398.75650592759
,,2007,10.733603471698200,1.50629988248462,4.158295,12.06909565982960,11.8647753772473,77.4284286499023,-1.81983506778598,1415.83776529556
,,2008,10.577442757270500,1.50921018845747,5.051997,12.18426714359270,12.1351016537233,76.6008224487305,-1.7413352798205,1411.57906740464
,,2009,10.461594582837800,1.5108095483357,6.265288000000000,12.28467557173800,12.5382864883635,79.8595809936523,-1.72288087754425,1372.34953495341
,,2010,10.318335719559400,1.50758091905022,5.830436,12.39101237569710,13.1049237157973,79.6357192993164,-1.79523050935061,1332.88860644342
,,2011,10.12963065746910,1.50060913596368,5.956131,12.51979624255020,13.5149701046833,78.8939971923828,-2.04079501456795,1268.24164784022
,,2012,9.974974869147080,1.49281404955569,6.247525,12.6616429516337,13.5367930710062,80.3866500854492,-2.50969460971147,1225.58505792979
,,2013,9.803917614604460,1.4848412429045,5.627692,12.75345900733890,13.9030050666151,83.5574798583984,-2.14188444479459,1217.6637355638
,,2014,9.663655466257190,1.4777711963063,6.2623700000000000,12.75275138404320,5,83.7903213500977,-1.93146960573786,1236.61478158962
,,2015,9.515260629842410,1.47194684266343,6.828118000000000,12.83678091879170,6.1,82.8245620727539,-2.10681806859175,1269.57658985637
,,2016,9.381525826558780,1.46342929520196,6.388433,12.8030892281376,7.5,80.166389465332,-1.44598159310737,1279.35378533685
,,2017,9.28951994984598,1.45695511629194,5.770271,12.75826969686710,8.7,86.2977905273438,-1.37608635527748,1267.34104872107
,,2018,9.236592171442360,1.46286018269228,5.280372,12.80331411423500,8.9,88.0822982788086,-1.4044187181212,1268.07451202594
,,2019,9.154677503144870,1.47887119936606,4.419084,12.78935440353580,8.8,89.7199172973633,-1.37918965128279,1277.90741894574
,,1990,13.201306124566400,2.12614800967373,3.5788710000000000,17.65407039444570,8.3,91.3253021240234,-1.37702516300705,1287.50241024751
,,1991,13.16800321235340,2.14023434761348,3.041048,17.61363627068310,7.3,93.0753936767578,-1.36548958394073,1305.79349035026
,,1992,13.28108707194490,2.15194990586278,2.434288,17.42990338571000,6,83.62890625,-1.37019351826097,1312.50232540563
,,1993,13.108741013082100,2.1616308180514700,2.032179,17.17148080539370,5,94.3985137939453,-1.32046217152089,1348.01962144627
,,1994,13.136653868399700,2.16994994385667,1.745856,16.87849719314400,4.1,112.97664642334,-1.28681611829113,1395.89640811262
,,1995,13.14040335009520,2.17488776949275,1.400125,16.789055307843700,3.5,91.8822631835938,-1.33359629064037,1452.26149957363
,,1996,13.069296876605600,2.17503358501041,1.0632060000000000,16.58845124390370,3.9,95.6169967651367,-1.33708460980701,1514.49415609713
,,1997,13.279011789431500,2.17178108983232,0.8156431000000000,15.08136050029210,4.5,97.6362991333008,-1.43795200163551,1545.1142520277
,,1998,13.394364960510300,2.1665058986113600,0.6266743,15.96579619544570,4.9,101.552879333496,-1.46187869230691,1519.61902512047
,,1999,13.287731673628300,2.15822609145284,0.47020920000000000,15.627983920194600,4.5,106.031677246094,-1.47550880303685,1550.12122522488
,,2000,13.28288215025840,2.15528638068903,0.41551520000000000,15.26503546491270,3.9,108.391578674316,-1.53734870706557,1571.92520036907
,,2001,13.09968761112160,2.1566583985739000,0.38070370000000000,14.87054554122490,3.6,105.546722412109,-1.61319827433324,1579.23006326091
,,2002,13.025218286568000,2.15823972797034,0.3558847,14.62721504292270,8,105.590049743652,-1.63107026878907,1605.49091273318
,,2003,12.973647457034500,2.16016128651496,0.3381789,14.38826274910750,7.4,105.636711120605,-1.64308727653009,1626.43671342603
,,2004,12.83623753551810,2.16216143660309,0.32689760000000000,13.99610828703760,7,105.14395904541,-1.70542459285403,1626.92187956676
,,2005,12.62884046712400,2.16647464467235,0.3293159,13.60177777203100,7,101.364631652832,-1.77785857237646,1615.71251601719
,,2006,12.449244283234700,2.16896189460005,0.3223906000000000,13.10393621877030,6.7,42.9405708312988,-1.84471364704159,1617.93704510531
,,2007,12.181542160899300,2.1732310060988,0.3210864,12.62515920983170,6.4,37.2060203552246,-1.87527761895809,1613.52774865105
,,2008,11.98387434234340,2.17563523367876,25.85482,12.27001805052700,6,29.2000007629395,-1.8760199410453,1598.37698239124
,,2009,11.83383727160670,2.18001770122783,27.10339,11.93326026581500,5.6,39.1970100402832,-1.89184763046053,1502.09621981712
,,2010,11.655456347606100,2.18294509584875,26.95464,11.55165282063430,5.2,38.7875785827637,-1.90202120029954,1052.73807235042
,,2011,11.433839597726300,2.1860246351360800,26.13909,11.27640652128520,4.5,39.8072090148926,-1.90238693459304,1050.80580320248
,,2012,11.250218707791700,2.18667332275098,26.14846,10.98630651599220,4,46.1871490478516,-1.88284657091445,1068.11469761062
,,2013,11.066136617033600,2.18325349113556,26.35782,10.74092034899870,3.5,78.6484985351563,-1.83771187651818,1118.99955873169
,,2014,10.903896218851300,2.1779619902089,26.237260000000000,10.50879256254440,3.3,79.9885330200195,-1.83057733667396,1152.17873888801
,,2015,10.72084861814020,2.17156398721507,25.482310000000000,10.27226718776010,3.3,85.8505630493164,-1.77589943058509,1174.1460036495
,,2016,10.559498053009000,2.14651460242272,26.43075,10.06131977659630,3.2,110.554801940918,-1.77348370500273,1127.70185678231
,,2017,10.44950372313990,2.12734054372972,28.83105,9.87685967704955,3.2,101.263298034668,-1.75474402932282,998.966872860179
,,2018,10.382464502641300,2.16561751748518,29.633770000000000,9.71816629908252,3.1,106.60994720459,-1.75302096638174,990.360936170222
,,2019,10.279146492698700,2.25452502285574,32.665120000000000,9.54301672713814,2.8,103.676948547363,-1.78677126253635,1113.90067502587
,,1990,11.67915152752860,0.76310045223615,46.07425,10.89571738397400,67.5,111.150321960449,-1.77268323075841,1279.65310205486
,,1991,11.627742648514900,0.76969602879084,46.95678,10.9648086075255,63.2,92.5554809570313,-1.74764425427237,1382.16077328869
,,1992,11.705647423698200,0.77592272351867,42.09656,10.98725569197010,58.7,98.1857833862305,-1.7513502048166,1392.27558957473
,,1993,11.576709270029800,0.78231043728277,38.25956,11.03196447618000,55.1,96.1988296508789,-1.7454076561085,1413.89887910876
,,1994,11.590048227211900,0.7879792494379200,36.5385,11.010945850129800,52.2,49.1357192993164,-1.74338885228725,1523.79230948795
,,1995,11.574288740846300,0.79196280957382,35.89915,11.04926857058250,49.4,49.0543212890625,-1.74374544394323,1456.58210555018
,,1996,11.513467138364500,0.7961002059404900,36.36245,11.19540213741970,46.2,48.6949310302734,-1.72630004730556,1543.1299758624
,,1997,11.685931724498500,0.79950969872586,36.54118,11.16635049224190,43,50.2052917480469,-1.7108566923134,1567.41476780908
,,1998,11.7665746983346,0.8040965299870500,38.33782,11.30914579738590,40.3,51.6967887878418,-1.70547594978624,1486.42619740306
,,1999,11.6798870265237,0.80823311356476,36.64568000000000,11.57893634672600,37.9,54.6998405456543,-1.71300610621299,1521.42040773643
,,2000,11.643996216582900,0.8122990928353300,39.54057,11.56132918290310,37,56.3058204650879,-1.71437976143484,1513.9819810593
,,2001,11.50371879894390,0.81728043543439,39.37697,11.51063710758550,35.4,58.3688011169434,-1.72304290075967,1375.22517380505
,,2002,11.439628185226800,0.82234423680193,37.257670000000000,11.41519967795410,29.2,57.7227210998535,-1.69865299116023,1296.58018893677
,,2003,11.399365687049700,0.82704837404508,36.28901,11.227569373272700,23.1,53.4964294433594,-1.66120824636234,1183.54864847683
,,2004,11.278981910980300,0.83255299780852,34.39986,11.20273594221170,19,56.5457992553711,-1.60759565769242,1160.31691883723
,,2005,11.102732997015900,0.83827376501869,33.236310000000000,11.056236315147600,19.5,59.9771499633789,-1.45930300404245,1190.89617273255
,,2006,10.95195898632260,0.84449197670132,35.6819,10.92120288052290,19.4,60.7207107543945,-1.28793444311845,1174.27670323618
,,2007,10.733603471698200,0.85124849558372,36.09703,10.758245927763500,18.6,61.8922080993652,-1.18917623490428,1156.44426684281
,,2008,10.577442757270500,0.8589638928829800,37.03079,10.62193188835800,9.69406136357797,64.2521591186523,-1.25922171782675,1180.66916257547
,,2009,10.461594582837800,0.86573455141241,36.78134,10.51834360801600,9.56568518674212,68.3073120117188,-1.36357173777078,1175.89944399514
,,2010,10.318335719559400,0.8719749439340500,37.18691,10.4781673997708,9.73723978834616,67.368766784668,-1.35197588645022,1218.46529249327
,,2011,10.12963065746910,0.8775953511599600,37.76034,10.50948288588410,10.0007822019793,67.2732391357422,-1.33393863097522,1200.92310909159
,,2012,9.974974869147080,0.88318283881822,39.91045,10.57561973127990,9.94882690499469,67.7319183349609,-1.3034360168251,1200.9295557816
,,2013,9.803917614604460,0.8874108395643800,42.165280000000000,10.68276311099480,9.84954629016425,67.9199066162109,-1.15563091064928,1156.05683864613
,,2014,9.663655466257190,0.8917286469028400,45.06926,10.76536742913970,9.70427054404573,69.2625427246094,-0.983060753969685,1123.36570299604
,,2015,9.515260629842410,0.8944041760262600,49.08743,10.80346333627150,9.58008879533012,69.2880706787109,-0.842839619235052,1115.99217648879
,,2016,9.381525826558780,0.8970954238380200,51.395540000000000,10.703442574257900,9.35142239467759,70.0737228393555,-0.805683960628206,1136.62974537714
,,2017,9.28951994984598,0.90021668011182,0.6692813,10.62885115371400,9.21849679561112,70.3044509887695,-0.765851533088421,1149.04481806876
,,2018,9.236592171442360,0.90259267979619,0.8004260000000000,10.65512171196840,8.89097720408451,71.1640090942383,-0.634616872751757,1159.05239574369
,,2019,9.154677503144870,0.9073520377194,0.8894123000000000,10.72821345423230,8.73710660159924,72.2020721435547,-0.243339279803849,1144.28816156697
,ALB,1990,4.095760794341280,1.43816464412512,1.001305,7.18063732846949,8.0250622130225,73.2523193359375,0.171114055282078,1154.3612284796
,ALB,1991,4.4007812597093600,1.43612874131606,1.1623290000000000,6.86256865807844,7.65878487210211,74.1120300292969,0.241653821431544,1187.69567074856
,ALB,1992,4.245703862848590,1.43397139726208,1.224448,6.563085413125270,7.3632567010693,75.1240081787109,0.158052679090529,1271.31842512714
,ALB,1993,4.165196650716560,1.43285491268022,1.430375,6.28869532135055,7.56368574187508,76.0034027099609,-0.0510498238954827,1310.51901333187
,ALB,1994,3.955223144824860,1.43025822881498,1.358368,5.98723534698993,7.64720890937884,75.5474166870117,-0.185429592536359,1378.05667347116
,ALB,1995,4.190963496825880,1.4286465005809,1.4707370000000000,5.7230178222373200,7.63056546475249,76.5634765625,-0.32880015005272,1421.76287017414
,ALB,1996,4.44632284519378,1.42781559715806,1.6645340000000000,5.52813728626844,3.1,77.4195327758789,-0.153965916437874,1456.17107822178
,ALB,1997,4.760316686165820,1.42759134086445,1.281598,5.3869456187140900,3.9,79.8280410766602,-0.122291160955915,1495.8295835159
,ALB,1998,4.976017638020200,1.42759614256432,2.4619780000000000,5.25943235184922,4.5,81.66796875,-0.0100866788551274,1544.97344167286
,ALB,1999,4.995365993179680,1.42706793311784,2.8181990000000000,5.14358398344227,4.1,82.6951522827148,0.148985193093343,1595.3051925839
,ALB,2000,4.867465358822590,1.42539550527698,2.674561,4.9608567083875,3.8,80.9048461914063,0.211001172295989,1655.13013813728
,ALB,2001,4.786156301532010,1.42283968550579,4.9248770000000000,4.8074175998477,3.4,82.708381652832,0.44913479665148,1691.03812538796
,ALB,2002,5.009219687450550,1.42081369960882,5.302169,4.65512814720909,3.3,84.5746536254883,0.556516904107243,1732.32203643139
,ALB,2003,5.336427369081750,1.41857856293025,4.820757,4.45165080480042,3.4,82.8910980224609,0.673916094119632,1784.21097641985
,ALB,2004,5.50151003457632,1.41675043505744,5.5758540000000000,4.39451971328211,3.4,84.3658294677734,0.809142079312127,1837.83507580102
,ALB,2005,5.479561903608490,1.41452954520404,5.5293850000000000,4.32387935456387,3.4,85.1756896972656,0.936365164833458,1837.77844819157
,ALB,2006,5.240746219320650,1.41377048138602,6.791717,4.30846201191974,3.3,87.0352630615234,1.10253485127267,1788.89891726313
,ALB,2007,5.1217099820016900,1.41348786411918,10.67957,4.2805934873727600,3.2,85.0606079101563,1.15666021693305,1779.22322331773
,ALB,2008,5.272168676794170,1.41300743395991,16.941,4.27472204688627,2.8,85.994140625,1.14301070457157,1781.4297660401
,ALB,2009,5.153587394850630,1.41335193322232,7.868462000000000,3.97782479999057,2.5,84.9005432128906,1.08876132252746,1789.46790810645
,ALB,2010,5.123010718410150,1.41219705996656,5.741771,4.21340235581251,2.6,84.3225936889648,1.03964220322529,1726.02264492629
,ALB,2011,5.11089672123081,1.41016865946814,4.16915,4.14224450032215,2.9,84.4486770629883,1.05114460535212,1992.29193141135
,ALB,2012,5.062668912263670,1.40582209578923,3.261263,4.03557979201927,3.4,84.9522323608398,1.06001029422762,2064.98366201803
,ALB,2013,5.0389266039729800,1.40324673448989,2.605011,3.92571256711363,3.8,85.9613723754883,1.01899044366043,2081.41762946956
,ALB,2014,5.093645726563390,1.39984577465104,2.4862610000000000,3.8348336169509,26.2,70.9723434448242,1.08731125265748,2060.25372979627
,ALB,2015,5.1493268889348700,1.39790138870233,2.342289,3.7694469572325900,24.5,71.8338928222656,1.10581170925651,1992.11089530965
,ALB,2016,5.094737592289250,1.39853385862903,1.442093,3.73470380031636,21.1,75.5764389038086,1.12054734165534,1986.32191372469
,ALB,2017,5.033409739117750,1.39914720186484,1.135401,3.69650917036816,16,78.9116897583008,1.1309208649033,2058.12060889689
,ALB,2018,4.976799635632860,1.4041384123164900,1.1555540000000000,3.65266660120865,12.3,78.6395416259766,-2.2054844579204,2001.53265726801
,ALB,2019,4.92748908617955,1.41229054580394,1.015866,3.51894009588681,9.4,98.5775985717773,-1.35788189410183,1936.2322073095
,DZA,1990,6.598817965668800,3.09199133579883,0.9288412,3.99070586278746,7,92.9632568359375,-0.971798416749292,2070.28951506789
,DZA,1991,6.307605020945770,3.1022617182647700,0.9678159,3.8565145456745100,5.7,91.5287628173828,-0.682357638614165,1838.66748471688
,DZA,1992,6.16664876156562,3.1047464535459200,1.070877,3.72595336336953,4.7,99.1517181396484,-0.515049564428243,1331.80531341432
,DZA,1993,6.04902657007752,3.11411463337419,0.9284904,3.64408249866867,4.4,97.2020416259766,-0.377077894359262,1243.60582446625
,DZA,1994,6.015396835541400,3.11049612767825,1.353985,3.6113368630490300,4.1,97.3464736938477,-0.259634160215893,1370.82607057959
,DZA,1995,5.915310357850950,3.10642695461459,1.457698,3.63716485727314,3.6,96.821662902832,-0.165718466206371,1493.78590178292
,DZA,1996,5.800870289134230,3.11115233142221,3.5338830000000000,3.63045914097615,3.3,100.515830993652,-0.0827076246517801,1703.28184475531
,DZA,1997,5.702162885888370,3.12789791692663,3.191944,3.63224565993868,2.9,98.1679382324219,0.0149981003483461,1869.86587314624
,DZA,1998,5.538501867747530,3.14461586128838,3.123409,3.65410551491243,2.7,96.579948425293,0.105251139510767,1676.12710708271
,DZA,1999,5.490531489708830,3.1629338381908800,2.766,3.7061160145373,2.8,94.6418304443359,0.20470170839255,1835.6466813013
,DZA,2000,5.363101944112420,3.1730963385547800,2.4651300000000000,3.7215034973763900,2.7,97.1024780273438,0.26472001860686,2085.42599716821
,DZA,2001,5.2463663276144000,3.18106112255234,2.5510900000000000,3.6602517594157700,2.6,99.8678207397461,0.275805059551697,2244.62463172571
,DZA,2002,5.115496788931430,3.19359378148928,3.2168240000000000,3.60037883787678,2.5,103.14217376709,0.311752520306705,2453.62441365203
,DZA,2003,4.868961402538600,3.21314144860844,3.8941980000000000,3.46996507741563,2.5,103.303871154785,0.362567864736611,2572.72143217486
,DZA,2004,4.729484590722370,3.23555055339122,2.428402,3.3751663331419500,2.5,103.567413330078,0.352761129705031,2725.17138911963
,DZA,2005,4.592575410740440,3.25177222692073,3.3706380000000000,3.28463716980688,2.5,103.887710571289,0.325290302655498,2887.37034243453
,DZA,2006,4.450875786383810,3.26759804758662,5.10746,3.22214080080891,2.5,103.352249145508,0.550063850353659,3062.67388299547
,DZA,2007,4.303902781367050,3.27900484499781,20.372430000000000,3.11930634746986,2.5,101.645011901855,0.648668983028567,3263.90171311883
,DZA,2008,4.170425391685440,3.28520389218731,23.220680000000000,3.04115065968696,2.5,103.106437683105,0.725503231123122,3485.32240934607
,DZA,2009,4.053205781478670,3.28983482339466,20.40111,2.99809629011007,2.5,102.973739624023,0.62598326091968,3775.58131429173
,DZA,2010,3.943016963467440,3.2955408624051300,16.12331,2.96140149133492,2.5,103.893569946289,0.358496044805726,3928.45039149695
,DZA,2011,3.896430460421480,3.2824207441107300,14.20377,2.91756566900334,2.5,99.962760925293,0.315153197369335,4094.3503344202
,DZA,2012,3.836444723955610,3.29785636628406,11.42266,2.86416233192596,2.5,108.263801574707,0.0978659084725045,4209.87480089435
,DZA,2013,3.786347077905100,3.30844970996794,12.73215,2.81212627951512,2.5,93.8955001831055,-0.112210920622123,4276.60790388367
,DZA,2014,3.760013778130900,3.32304636358709,12.211690000000000,2.7245839133933,2.5,93.7057571411133,-0.462943635707771,4327.37995998728
,DZA,2015,3.709592199973050,3.3320799591383500,13.60525,2.61098100572402,2.5,89.271110534668,-0.306960173147408,4413.29689127908
,DZA,2016,3.604646915673220,3.3275133752325400,14.361090000000000,2.36669456095449,2.5,100.047470092773,-0.357339607863332,4524.3730858712
,DZA,2017,3.547368607844080,3.32254178250181,10.514510000000000,2.17198323023962,2.5,92.6915817260742,-0.987744961299224,4681.82656299266
,DZA,2018,3.589646379245210,3.32898883179139,7.8514980000000000,2.19026447895238,2.5,93.8112106323242,-1.39903530174392,4864.31061630449
,DZA,2019,3.6110278263014200,3.3425785417889300,5.475656,2.17173956176442,2.5,102.069709777832,-1.56602315164004,5074.85722194352
,,1990,9.52839520179357,1.59175347192709,2.6859170000000000,13.40830323207670,2.5,105.792892456055,-1.66147924008548,5207.30532165124
,,1991,9.431352937888540,1.58067876722281,2.1420060000000000,13.52212199876160,2.5,94.495231628418,-1.72090141610691,5064.06191586953
,,1992,9.38214779344981,1.5699841669674200,1.6285210000000000,13.410720937926200,2.5,93.808967590332,-1.66827934343251,2481.75160416699
,,1993,9.483789828601250,1.56051868599212,0.8928085000000000,12.83231420960360,2.5,93.851692199707,-1.71418417470696,2091.42953336561
,,1994,9.464243126301100,1.55164381113214,1.33473,13.21627484876490,2.5,96.652229309082,-1.62640677626119,1638.74992194037
,,1995,9.405334002931210,1.54508414877208,0.9744664000000000,13.29336993160830,2.5,94.5906372070313,-1.64833070751969,2146.93521219986
,,1996,9.276369806546550,1.5403139575850800,1.208877,13.11205807598060,2.5,90.7516098022461,-1.4706670123775,2214.87632738604
,,1997,9.202310131868360,1.53592002259368,0.9169955,12.83739809723370,2.5,91.9877090454102,-1.43289967567999,2290.65012691918
,,1998,9.15781609856796,1.53099654812117,1.7670770000000000,12.32893615067960,2.5,89.8789596557617,-1.44192843154349,2121.13885509747
,,1999,9.053350512613640,1.5258380151391,1.541668,12.61935629719850,2.5,93.1385192871094,-1.44886450104042,2256.52186136772
,,2000,8.960381384429920,1.52019040478201,1.260682,12.632408234572800,2.5,101.619117736816,-1.24645831074556,2429.04304203076
,,2001,8.952177353212930,1.51315377296327,1.1629910000000000,12.48251552357920,2.5,97.1428604125977,-1.16385372206178,2559.31518112764
,,2002,8.96363740981026,1.5049771964526300,0.8807932000000000,12.47227593533720,2.5,94.4040679931641,-1.07772836085027,2708.46404566189
,,2003,8.902868861260020,1.49423298083649,1.409537,12.41722610692860,2.5,94.755241394043,-0.474968032994256,2335.78462727302
,,2004,8.78568792196991,1.48457697325387,1.078999,12.430348520437000,2.5,90.2159194946289,-0.0233491977982334,2895.78999127659
,,2005,8.786592303738170,1.47492765147426,1.000117,12.28784330622530,2.5,90.5598983764648,0.256227414957655,2925.10632301201
,,2006,8.796280206512080,1.465434922875,1.000415,12.191300081066100,2.5,88.1979675292969,0.217113444488174,3058.82747650307
,,2007,8.808564028519420,1.45570517853656,1.000713,12.07818265166180,2.5,93.1861190795898,0.256024798161575,3124.41166766889
,,2008,8.86029878844626,1.44642550605804,1.001012,12.01219551262700,17.1,95.5882415771484,0.487922697068312,3291.68922705051
,,2009,8.906976926190480,1.43791452048628,1.0013100000000000,11.87288209746120,13.5,95.1330337524414,0.469083034838324,3366.82985197923
,,2010,8.83029131340671,1.4328952481742800,0.9199849,11.734616564561800,10.5,96.2425765991211,0.440732212650433,3571.57969389886
,,2011,8.83388694201364,1.42978280993341,0.8386601,11.522309635662900,7.5,94.7861022949219,0.443395653002982,3726.35766174318
,,2012,8.822400427540410,1.42778182932132,0.7573353000000000,11.281519754451100,4.8,96.5706405639648,0.484533127451824,3643.68944835175
,,2013,8.827292718225250,1.42607280056294,0.6760105,10.99929243905120,2.9,101.180557250977,0.561850904824182,3638.91269487039
,,2014,8.850999052711460,1.42272412730647,0.7305041,10.70123023213230,2.5,94.9966583251953,0.555479651191484,3752.80639624498
,,2015,8.912697087525670,1.41961948981978,0.7849976,10.43619756133690,2.5,96.8725433349609,0.471531307417773,3833.81059791131
,,2016,9.019680342955100,1.40941794335404,0.8394912000000000,10.0672633620133,2.5,97.0621032714844,2.22957858087836,3925.41255651698
,,2017,8.889260570469660,1.4002279687292100,0.8939848,9.79480063946054,2.5,100.91771697998,2.49450372625422,3949.44342518715
